date,home_team,away_team,team,scorer,minute,own_goal,penalty
10-12-2022,England,France,England,Harry Kane,54,FALSE,TRUE
10-12-2022,England,France,France,Olivier Giroud,78,FALSE,FALSE
10-12-2022,Morocco,Portugal,Morocco,Youssef En-Nesyri,42,FALSE,FALSE
13-12-2022,Argentina,Croatia,Argentina,Lionel Messi,34,FALSE,TRUE
13-12-2022,Argentina,Croatia,Argentina,Julián Álvarez,39,FALSE,FALSE
13-12-2022,Argentina,Croatia,Argentina,Julián Álvarez,69,FALSE,FALSE
14-12-2022,France,Morocco,France,Théo Hernandez,5,FALSE,FALSE
14-12-2022,France,Morocco,France,Randal Kolo Muani,79,FALSE,FALSE
17-12-2022,Croatia,Morocco,Croatia,Joško Gvardiol,7,FALSE,FALSE
17-12-2022,Croatia,Morocco,Morocco,Achraf Dari,9,FALSE,FALSE
17-12-2022,Croatia,Morocco,Croatia,Mislav Oršic,42,FALSE,FALSE
18-12-2022,Argentina,France,Argentina,Lionel Messi,23,FALSE,TRUE
18-12-2022,Argentina,France,Argentina,Ángel Di María,36,FALSE,FALSE
18-12-2022,Argentina,France,France,Kylian Mbappé,80,FALSE,TRUE
18-12-2022,Argentina,France,France,Kylian Mbappé,81,FALSE,FALSE
18-12-2022,Argentina,France,Argentina,Lionel Messi,109,FALSE,FALSE
18-12-2022,Argentina,France,France,Kylian Mbappé,118,FALSE,TRUE
23-03-2023,Bosnia and Herzegovina,Iceland,Bosnia and Herzegovina,Rade Krunic,14,FALSE,FALSE
23-03-2023,Bosnia and Herzegovina,Iceland,Bosnia and Herzegovina,Rade Krunic,40,FALSE,FALSE
23-03-2023,Bosnia and Herzegovina,Iceland,Bosnia and Herzegovina,Amar Dedic,63,FALSE,FALSE
23-03-2023,Denmark,Finland,Denmark,Rasmus Højlund,21,FALSE,FALSE
23-03-2023,Denmark,Finland,Finland,Oliver Antman,53,FALSE,FALSE
23-03-2023,Denmark,Finland,Denmark,Rasmus Højlund,82,FALSE,FALSE
23-03-2023,Denmark,Finland,Denmark,Rasmus Højlund,90,FALSE,FALSE
23-03-2023,Italy,England,England,Declan Rice,13,FALSE,FALSE
23-03-2023,Italy,England,England,Harry Kane,44,FALSE,TRUE
23-03-2023,Italy,England,Italy,Mateo Retegui,56,FALSE,FALSE
23-03-2023,Kazakhstan,Slovenia,Kazakhstan,Maksim Samorodov,23,FALSE,FALSE
23-03-2023,Kazakhstan,Slovenia,Slovenia,David Brekalo,47,FALSE,FALSE
23-03-2023,Kazakhstan,Slovenia,Slovenia,Žan Vipotnik,78,FALSE,FALSE
23-03-2023,North Macedonia,Malta,North Macedonia,Elif Elmas,66,FALSE,FALSE
23-03-2023,North Macedonia,Malta,North Macedonia,Darko Churlinov,72,FALSE,FALSE
23-03-2023,North Macedonia,Malta,Malta,Yannick Yankam,85,FALSE,FALSE
23-03-2023,Portugal,Liechtenstein,Portugal,João Cancelo,8,FALSE,FALSE
23-03-2023,Portugal,Liechtenstein,Portugal,Bernardo Silva,47,FALSE,FALSE
23-03-2023,Portugal,Liechtenstein,Portugal,Cristiano Ronaldo,51,FALSE,TRUE
23-03-2023,Portugal,Liechtenstein,Portugal,Cristiano Ronaldo,63,FALSE,FALSE
23-03-2023,San Marino,Northern Ireland,Northern Ireland,Dion Charles,24,FALSE,FALSE
23-03-2023,San Marino,Northern Ireland,Northern Ireland,Dion Charles,55,FALSE,FALSE
24-03-2023,Austria,Azerbaijan,Austria,Marcel Sabitzer,27,FALSE,FALSE
24-03-2023,Austria,Azerbaijan,Austria,Michael Gregoritsch,29,FALSE,FALSE
24-03-2023,Austria,Azerbaijan,Austria,Marcel Sabitzer,50,FALSE,FALSE
24-03-2023,Austria,Azerbaijan,Azerbaijan,Emin Mahmudov,64,FALSE,FALSE
24-03-2023,Austria,Azerbaijan,Austria,Christoph Baumgartner,69,FALSE,FALSE
24-03-2023,Bulgaria,Montenegro,Montenegro,Nikola Krstovic,70,FALSE,FALSE
24-03-2023,Czech Republic,Poland,Czech Republic,Ladislav Krejcí,1,FALSE,FALSE
24-03-2023,Czech Republic,Poland,Czech Republic,Tomáš Cvancara,3,FALSE,FALSE
24-03-2023,Czech Republic,Poland,Czech Republic,Jan Kuchta,64,FALSE,FALSE
24-03-2023,Czech Republic,Poland,Poland,Damian Szymanski,87,FALSE,FALSE
24-03-2023,France,Netherlands,France,Antoine Griezmann,2,FALSE,FALSE
24-03-2023,France,Netherlands,France,Dayot Upamecano,8,FALSE,FALSE
24-03-2023,France,Netherlands,France,Kylian Mbappé,21,FALSE,FALSE
24-03-2023,France,Netherlands,France,Kylian Mbappé,88,FALSE,FALSE
24-03-2023,Gibraltar,Greece,Greece,Giorgos Masouras,11,FALSE,FALSE
24-03-2023,Gibraltar,Greece,Greece,Manolis Siopis,45,FALSE,FALSE
24-03-2023,Gibraltar,Greece,Greece,Tasos Bakasetas,58,FALSE,FALSE
24-03-2023,Moldova,Faroe Islands,Faroe Islands,Mads Boe Mikkelsen,27,FALSE,FALSE
24-03-2023,Moldova,Faroe Islands,Moldova,Ion Nicolaescu,87,FALSE,TRUE
24-03-2023,Serbia,Lithuania,Serbia,Dušan Tadic,16,FALSE,FALSE
24-03-2023,Serbia,Lithuania,Serbia,Dušan Vlahovic,53,FALSE,FALSE
24-03-2023,Sweden,Belgium,Belgium,Romelu Lukaku,35,FALSE,FALSE
24-03-2023,Sweden,Belgium,Belgium,Romelu Lukaku,49,FALSE,FALSE
24-03-2023,Sweden,Belgium,Belgium,Romelu Lukaku,83,FALSE,FALSE
25-03-2023,Andorra,Romania,Romania,Dennis Man,35,FALSE,FALSE
25-03-2023,Andorra,Romania,Romania,Denis Alibec,49,FALSE,FALSE
25-03-2023,Armenia,Turkey,Armenia,Ozan Kabak,10,TRUE,FALSE
25-03-2023,Armenia,Turkey,Turkey,Orkun Kökçü,34,FALSE,FALSE
25-03-2023,Armenia,Turkey,Turkey,Kerem Aktürkoglu,64,FALSE,FALSE
25-03-2023,Belarus,Switzerland,Switzerland,Renato Steffen,4,FALSE,FALSE
25-03-2023,Belarus,Switzerland,Switzerland,Renato Steffen,17,FALSE,FALSE
25-03-2023,Belarus,Switzerland,Switzerland,Renato Steffen,29,FALSE,FALSE
25-03-2023,Belarus,Switzerland,Switzerland,Granit Xhaka,62,FALSE,FALSE
25-03-2023,Belarus,Switzerland,Switzerland,Zeki Amdouni,65,FALSE,FALSE
25-03-2023,Croatia,Wales,Croatia,Andrej Kramaric,28,FALSE,FALSE
25-03-2023,Croatia,Wales,Wales,Nathan Broadhead,90,FALSE,FALSE
25-03-2023,Israel,Kosovo,Kosovo,Eli Dasa,36,TRUE,FALSE
25-03-2023,Israel,Kosovo,Israel,Dor Peretz,56,FALSE,FALSE
25-03-2023,Scotland,Cyprus,Scotland,John McGinn,21,FALSE,FALSE
25-03-2023,Scotland,Cyprus,Scotland,Scott McTominay,87,FALSE,FALSE
25-03-2023,Scotland,Cyprus,Scotland,Scott McTominay,90,FALSE,FALSE
25-03-2023,Spain,Norway,Spain,Dani Olmo,13,FALSE,FALSE
25-03-2023,Spain,Norway,Spain,Joselu,84,FALSE,FALSE
25-03-2023,Spain,Norway,Spain,Joselu,85,FALSE,FALSE
26-03-2023,England,Ukraine,England,Harry Kane,37,FALSE,FALSE
26-03-2023,England,Ukraine,England,Bukayo Saka,40,FALSE,FALSE
26-03-2023,Kazakhstan,Denmark,Denmark,Rasmus Højlund,21,FALSE,FALSE
26-03-2023,Kazakhstan,Denmark,Denmark,Rasmus Højlund,35,FALSE,FALSE
26-03-2023,Kazakhstan,Denmark,Kazakhstan,Bakhtiyar Zaynutdinov,73,FALSE,TRUE
26-03-2023,Kazakhstan,Denmark,Kazakhstan,Askhat Tagybergen,86,FALSE,FALSE
26-03-2023,Kazakhstan,Denmark,Kazakhstan,Abat Aymbetov,89,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Davíð Kristján Ólafsson,3,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Hákon Arnar Haraldsson,38,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Aron Gunnarsson,48,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Aron Gunnarsson,68,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Aron Gunnarsson,73,FALSE,TRUE
26-03-2023,Liechtenstein,Iceland,Iceland,Andri Guðjohnsen,85,FALSE,FALSE
26-03-2023,Liechtenstein,Iceland,Iceland,Mikael Egill Ellertsson,87,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,Cristiano Ronaldo,9,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,João Félix,15,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,Bernardo Silva,18,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,Cristiano Ronaldo,31,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,Otávio,77,FALSE,FALSE
26-03-2023,Luxembourg,Portugal,Portugal,Rafael Leão,88,FALSE,FALSE
26-03-2023,Malta,Italy,Italy,Mateo Retegui,15,FALSE,FALSE
26-03-2023,Malta,Italy,Italy,Matteo Pessina,27,FALSE,FALSE
26-03-2023,Northern Ireland,Finland,Finland,Benjamin Källman,28,FALSE,FALSE
26-03-2023,Slovakia,Bosnia and Herzegovina,Slovakia,Róbert Mak,13,FALSE,FALSE
26-03-2023,Slovakia,Bosnia and Herzegovina,Slovakia,Lukáš Haraslín,40,FALSE,FALSE
26-03-2023,Slovenia,San Marino,Slovenia,Benjamin Šeško,56,FALSE,FALSE
26-03-2023,Slovenia,San Marino,Slovenia,Roberto Di Maio,60,TRUE,FALSE
27-03-2023,Austria,Estonia,Estonia,Rauno Sappinen,25,FALSE,FALSE
27-03-2023,Austria,Estonia,Austria,Florian Kainz,68,FALSE,FALSE
27-03-2023,Austria,Estonia,Austria,Michael Gregoritsch,88,FALSE,FALSE
27-03-2023,Hungary,Bulgaria,Hungary,Bálint Vécsei,7,FALSE,FALSE
27-03-2023,Hungary,Bulgaria,Hungary,Dominik Szoboszlai,26,FALSE,FALSE
27-03-2023,Hungary,Bulgaria,Hungary,Martin Ádám,39,FALSE,FALSE
27-03-2023,Montenegro,Serbia,Serbia,Dušan Vlahovic,78,FALSE,FALSE
27-03-2023,Montenegro,Serbia,Serbia,Dušan Vlahovic,90,FALSE,FALSE
27-03-2023,Netherlands,Gibraltar,Netherlands,Memphis Depay,23,FALSE,FALSE
27-03-2023,Netherlands,Gibraltar,Netherlands,Nathan Aké,50,FALSE,FALSE
27-03-2023,Netherlands,Gibraltar,Netherlands,Nathan Aké,82,FALSE,FALSE
27-03-2023,Poland,Albania,Poland,Karol Swiderski,41,FALSE,FALSE
27-03-2023,Republic of Ireland,France,France,Benjamin Pavard,50,FALSE,FALSE
27-03-2023,Sweden,Azerbaijan,Sweden,Emil Forsberg,38,FALSE,FALSE
27-03-2023,Sweden,Azerbaijan,Sweden,B?hlul Mustafazad?,65,TRUE,FALSE
27-03-2023,Sweden,Azerbaijan,Sweden,Viktor Gyökeres,79,FALSE,FALSE
27-03-2023,Sweden,Azerbaijan,Sweden,Jesper Karlsson,88,FALSE,FALSE
27-03-2023,Sweden,Azerbaijan,Sweden,Anthony Elanga,89,FALSE,FALSE
28-03-2023,Georgia,Norway,Norway,Alexander Sørloth,15,FALSE,FALSE
28-03-2023,Georgia,Norway,Georgia,Georges Mikautadze,60,FALSE,FALSE
28-03-2023,Kosovo,Andorra,Kosovo,Edon Zhegrova,59,FALSE,FALSE
28-03-2023,Kosovo,Andorra,Andorra,Albert Rosas,61,FALSE,FALSE
28-03-2023,Romania,Belarus,Romania,Nicolae Stanciu,17,FALSE,FALSE
28-03-2023,Romania,Belarus,Romania,Andrei Burca,19,FALSE,FALSE
28-03-2023,Romania,Belarus,Belarus,Vladislav Morozov,86,FALSE,FALSE
28-03-2023,Scotland,Spain,Scotland,Scott McTominay,7,FALSE,FALSE
28-03-2023,Scotland,Spain,Scotland,Scott McTominay,51,FALSE,FALSE
28-03-2023,Switzerland,Israel,Switzerland,Ruben Vargas,39,FALSE,FALSE
28-03-2023,Switzerland,Israel,Switzerland,Zeki Amdouni,47,FALSE,FALSE
28-03-2023,Switzerland,Israel,Switzerland,Silvan Widmer,52,FALSE,FALSE
28-03-2023,Turkey,Croatia,Croatia,Mateo Kovacic,20,FALSE,FALSE
28-03-2023,Turkey,Croatia,Croatia,Mateo Kovacic,45,FALSE,FALSE
28-03-2023,Wales,Latvia,Wales,Kieffer Moore,41,FALSE,FALSE
14-06-2023,Netherlands,Croatia,Netherlands,Donyell Malen,34,FALSE,FALSE
14-06-2023,Netherlands,Croatia,Croatia,Andrej Kramaric,55,FALSE,TRUE
14-06-2023,Netherlands,Croatia,Croatia,Mario Pašalic,72,FALSE,FALSE
14-06-2023,Netherlands,Croatia,Netherlands,Noa Lang,90,FALSE,FALSE
14-06-2023,Netherlands,Croatia,Croatia,Bruno Petkovic,98,FALSE,FALSE
14-06-2023,Netherlands,Croatia,Croatia,Luka Modric,116,FALSE,TRUE
15-06-2023,Spain,Italy,Spain,Yeremy Pino,3,FALSE,FALSE
15-06-2023,Spain,Italy,Italy,Ciro Immobile,11,FALSE,TRUE
15-06-2023,Spain,Italy,Spain,Joselu,88,FALSE,FALSE
16-06-2023,Andorra,Switzerland,Switzerland,Remo Freuler,7,FALSE,FALSE
16-06-2023,Andorra,Switzerland,Switzerland,Zeki Amdouni,32,FALSE,FALSE
16-06-2023,Andorra,Switzerland,Andorra,Márcio Vieira,67,FALSE,FALSE
16-06-2023,Belarus,Israel,Belarus,Max Ebong,16,FALSE,FALSE
16-06-2023,Belarus,Israel,Israel,Shon Weissman,85,FALSE,TRUE
16-06-2023,Belarus,Israel,Israel,Oscar Gloukh,90,FALSE,FALSE
16-06-2023,Denmark,Northern Ireland,Denmark,Jonas Wind,47,FALSE,FALSE
16-06-2023,Finland,Slovenia,Finland,Joel Pohjanpalo,13,FALSE,FALSE
16-06-2023,Finland,Slovenia,Finland,Oliver Antman,64,FALSE,FALSE
16-06-2023,Gibraltar,France,France,Olivier Giroud,3,FALSE,FALSE
16-06-2023,Gibraltar,France,France,Kylian Mbappé,45,FALSE,TRUE
16-06-2023,Gibraltar,France,France,Aymen Mouelhi,78,TRUE,FALSE
16-06-2023,Greece,Republic of Ireland,Greece,Tasos Bakasetas,15,FALSE,TRUE
16-06-2023,Greece,Republic of Ireland,Republic of Ireland,Nathan Collins,27,FALSE,FALSE
16-06-2023,Greece,Republic of Ireland,Greece,Giorgos Masouras,49,FALSE,FALSE
16-06-2023,Latvia,Turkey,Turkey,Abdülkerim Bardakci,22,FALSE,FALSE
16-06-2023,Latvia,Turkey,Latvia,Eduards Emsis,51,FALSE,FALSE
16-06-2023,Latvia,Turkey,Turkey,Cengiz Ünder,61,FALSE,FALSE
16-06-2023,Latvia,Turkey,Latvia,Kristers Tobers,90,FALSE,FALSE
16-06-2023,Latvia,Turkey,Turkey,Irfan Kahveci,90,FALSE,FALSE
16-06-2023,Malta,England,England,Ferdinando Apap,8,TRUE,FALSE
16-06-2023,Malta,England,England,Trent Alexander-Arnold,28,FALSE,FALSE
16-06-2023,Malta,England,England,Harry Kane,31,FALSE,TRUE
16-06-2023,Malta,England,England,Callum Wilson,83,FALSE,TRUE
16-06-2023,North Macedonia,Ukraine,North Macedonia,Enis Bardhi,31,FALSE,TRUE
16-06-2023,North Macedonia,Ukraine,North Macedonia,Elif Elmas,39,FALSE,FALSE
16-06-2023,North Macedonia,Ukraine,Ukraine,Illya Zabarnyi,62,FALSE,FALSE
16-06-2023,North Macedonia,Ukraine,Ukraine,Yukhym Konoplya,67,FALSE,FALSE
16-06-2023,North Macedonia,Ukraine,Ukraine,Viktor Tsyhankov,83,FALSE,FALSE
16-06-2023,San Marino,Kazakhstan,Kazakhstan,Yan Vorogovsky,37,FALSE,FALSE
16-06-2023,San Marino,Kazakhstan,Kazakhstan,Askhat Tagybergen,64,FALSE,TRUE
16-06-2023,San Marino,Kazakhstan,Kazakhstan,Bakhtiyar Zaynutdinov,90,FALSE,FALSE
16-06-2023,Wales,Armenia,Wales,Daniel James,10,FALSE,FALSE
16-06-2023,Wales,Armenia,Armenia,Lucas Zelarayán,19,FALSE,FALSE
16-06-2023,Wales,Armenia,Armenia,Grant-Leon Ranos,30,FALSE,FALSE
16-06-2023,Wales,Armenia,Armenia,Grant-Leon Ranos,66,FALSE,FALSE
16-06-2023,Wales,Armenia,Wales,Harry Wilson,72,FALSE,FALSE
16-06-2023,Wales,Armenia,Armenia,Lucas Zelarayán,75,FALSE,FALSE
17-06-2023,Albania,Moldova,Albania,Jasir Asani,52,FALSE,FALSE
17-06-2023,Albania,Moldova,Albania,Nedim Bajrami,76,FALSE,FALSE
17-06-2023,Azerbaijan,Estonia,Estonia,Rauno Sappinen,27,FALSE,FALSE
17-06-2023,Azerbaijan,Estonia,Azerbaijan,Anton Kryvotsyuk,62,FALSE,FALSE
17-06-2023,Belgium,Austria,Austria,Orel Mangala,21,TRUE,FALSE
17-06-2023,Belgium,Austria,Belgium,Romelu Lukaku,62,FALSE,FALSE
17-06-2023,Cyprus,Georgia,Georgia,Georges Mikautadze,31,FALSE,FALSE
17-06-2023,Cyprus,Georgia,Cyprus,Ioannis Pittas,39,FALSE,TRUE
17-06-2023,Cyprus,Georgia,Georgia,Zuriko Davitashvili,84,FALSE,FALSE
17-06-2023,Faroe Islands,Czech Republic,Czech Republic,Ladislav Krejcí,15,FALSE,FALSE
17-06-2023,Faroe Islands,Czech Republic,Czech Republic,Václav Cerný,44,FALSE,FALSE
17-06-2023,Faroe Islands,Czech Republic,Czech Republic,Václav Cerný,75,FALSE,FALSE
17-06-2023,Iceland,Slovakia,Slovakia,Juraj Kucka,27,FALSE,FALSE
17-06-2023,Iceland,Slovakia,Iceland,Alfreð Finnbogason,41,FALSE,TRUE
17-06-2023,Iceland,Slovakia,Slovakia,Tomáš Suslov,69,FALSE,FALSE
17-06-2023,Lithuania,Bulgaria,Lithuania,Edvinas Girdvainis,15,FALSE,FALSE
17-06-2023,Lithuania,Bulgaria,Bulgaria,Marin Petkov,27,FALSE,FALSE
17-06-2023,Luxembourg,Liechtenstein,Luxembourg,Danel Sinani,59,FALSE,FALSE
17-06-2023,Luxembourg,Liechtenstein,Luxembourg,Gerson Rodrigues,89,FALSE,FALSE
17-06-2023,Norway,Scotland,Norway,Erling Haaland,61,FALSE,TRUE
17-06-2023,Norway,Scotland,Scotland,Lyndon Dykes,87,FALSE,FALSE
17-06-2023,Norway,Scotland,Scotland,Kenny McLean,89,FALSE,FALSE
17-06-2023,Portugal,Bosnia and Herzegovina,Portugal,Bernardo Silva,44,FALSE,FALSE
17-06-2023,Portugal,Bosnia and Herzegovina,Portugal,Bruno Fernandes,77,FALSE,FALSE
17-06-2023,Portugal,Bosnia and Herzegovina,Portugal,Bruno Fernandes,90,FALSE,FALSE
18-06-2023,Netherlands,Italy,Italy,Federico Dimarco,6,FALSE,FALSE
18-06-2023,Netherlands,Italy,Italy,Davide Frattesi,20,FALSE,FALSE
18-06-2023,Netherlands,Italy,Netherlands,Steven Bergwijn,68,FALSE,FALSE
18-06-2023,Netherlands,Italy,Italy,Federico Chiesa,72,FALSE,FALSE
18-06-2023,Netherlands,Italy,Netherlands,Georginio Wijnaldum,89,FALSE,FALSE
19-06-2023,Armenia,Latvia,Armenia,Nair Tiknizyan,35,FALSE,FALSE
19-06-2023,Armenia,Latvia,Latvia,Styopa Mkrtchyan,67,TRUE,FALSE
19-06-2023,Armenia,Latvia,Armenia,Tigran Barseghyan,90,FALSE,TRUE
19-06-2023,Belarus,Kosovo,Belarus,Vladislav Morozov,73,FALSE,FALSE
19-06-2023,Belarus,Kosovo,Belarus,Max Ebong,75,FALSE,FALSE
19-06-2023,Belarus,Kosovo,Kosovo,Vedat Muriqi,87,FALSE,TRUE
19-06-2023,England,North Macedonia,England,Harry Kane,29,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Bukayo Saka,38,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Marcus Rashford,45,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Bukayo Saka,47,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Bukayo Saka,51,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Kalvin Phillips,64,FALSE,FALSE
19-06-2023,England,North Macedonia,England,Harry Kane,73,FALSE,TRUE
19-06-2023,Finland,San Marino,Finland,Glen Kamara,16,FALSE,FALSE
19-06-2023,Finland,San Marino,Finland,Benjamin Källman,39,FALSE,FALSE
19-06-2023,Finland,San Marino,Finland,Daniel Håkans,65,FALSE,FALSE
19-06-2023,Finland,San Marino,Finland,Daniel Håkans,72,FALSE,FALSE
19-06-2023,Finland,San Marino,Finland,Daniel Håkans,74,FALSE,FALSE
19-06-2023,Finland,San Marino,Finland,Teemu Pukki,76,FALSE,FALSE
19-06-2023,France,Greece,France,Kylian Mbappé,55,FALSE,TRUE
19-06-2023,Israel,Andorra,Israel,Raz Shlomo,42,FALSE,FALSE
19-06-2023,Israel,Andorra,Andorra,Albert Rosas,52,FALSE,FALSE
19-06-2023,Israel,Andorra,Israel,Manor Solomon,61,FALSE,FALSE
19-06-2023,Northern Ireland,Kazakhstan,Kazakhstan,Abat Aymbetov,88,FALSE,FALSE
19-06-2023,Republic of Ireland,Gibraltar,Republic of Ireland,Mikey Johnston,52,FALSE,FALSE
19-06-2023,Republic of Ireland,Gibraltar,Republic of Ireland,Evan Ferguson,59,FALSE,FALSE
19-06-2023,Republic of Ireland,Gibraltar,Republic of Ireland,Adam Idah,90,FALSE,FALSE
19-06-2023,Slovenia,Denmark,Slovenia,Andraž Šporar,25,FALSE,FALSE
19-06-2023,Slovenia,Denmark,Denmark,Rasmus Højlund,42,FALSE,FALSE
19-06-2023,Switzerland,Romania,Switzerland,Zeki Amdouni,28,FALSE,FALSE
19-06-2023,Switzerland,Romania,Switzerland,Zeki Amdouni,41,FALSE,FALSE
19-06-2023,Switzerland,Romania,Romania,Valentin Mihaila,89,FALSE,FALSE
19-06-2023,Switzerland,Romania,Romania,Valentin Mihaila,90,FALSE,FALSE
19-06-2023,Turkey,Wales,Turkey,Umut Nayir,72,FALSE,FALSE
19-06-2023,Turkey,Wales,Turkey,Arda Güler,80,FALSE,FALSE
19-06-2023,Ukraine,Malta,Ukraine,Viktor Tsyhankov,72,FALSE,TRUE
20-06-2023,Austria,Sweden,Austria,Christoph Baumgartner,81,FALSE,FALSE
20-06-2023,Austria,Sweden,Austria,Christoph Baumgartner,89,FALSE,FALSE
20-06-2023,Bosnia and Herzegovina,Luxembourg,Luxembourg,Yvandro Borges Sanches,4,FALSE,FALSE
20-06-2023,Bosnia and Herzegovina,Luxembourg,Luxembourg,Danel Sinani,74,FALSE,FALSE
20-06-2023,Bulgaria,Serbia,Bulgaria,Kiril Despodov,47,FALSE,FALSE
20-06-2023,Bulgaria,Serbia,Serbia,Darko Lazovic,90,FALSE,FALSE
20-06-2023,Estonia,Belgium,Belgium,Romelu Lukaku,37,FALSE,FALSE
20-06-2023,Estonia,Belgium,Belgium,Romelu Lukaku,40,FALSE,FALSE
20-06-2023,Estonia,Belgium,Belgium,Johan Bakayoko,90,FALSE,FALSE
20-06-2023,Faroe Islands,Albania,Albania,Nedim Bajrami,20,FALSE,FALSE
20-06-2023,Faroe Islands,Albania,Faroe Islands,Odmar Færø,45,FALSE,FALSE
20-06-2023,Faroe Islands,Albania,Albania,Kristjan Asllani,51,FALSE,FALSE
20-06-2023,Faroe Islands,Albania,Albania,Ernest Muçi,90,FALSE,FALSE
20-06-2023,Hungary,Lithuania,Hungary,Barnabás Varga,32,FALSE,FALSE
20-06-2023,Hungary,Lithuania,Hungary,Roland Sallai,83,FALSE,FALSE
20-06-2023,Iceland,Portugal,Portugal,Cristiano Ronaldo,89,FALSE,FALSE
20-06-2023,Liechtenstein,Slovakia,Slovakia,Denis Vavro,45,FALSE,FALSE
20-06-2023,Moldova,Poland,Poland,Arkadiusz Milik,12,FALSE,FALSE
20-06-2023,Moldova,Poland,Poland,Robert Lewandowski,34,FALSE,FALSE
20-06-2023,Moldova,Poland,Moldova,Ion Nicolaescu,48,FALSE,FALSE
20-06-2023,Moldova,Poland,Moldova,Ion Nicolaescu,79,FALSE,FALSE
20-06-2023,Moldova,Poland,Moldova,Vladislav Baboglo,85,FALSE,FALSE
20-06-2023,Norway,Cyprus,Norway,Ola Solbakken,12,FALSE,FALSE
20-06-2023,Norway,Cyprus,Norway,Erling Haaland,56,FALSE,TRUE
20-06-2023,Norway,Cyprus,Norway,Erling Haaland,60,FALSE,FALSE
20-06-2023,Norway,Cyprus,Cyprus,Grigoris Kastanos,90,FALSE,FALSE
20-06-2023,Scotland,Georgia,Scotland,Callum McGregor,6,FALSE,FALSE
20-06-2023,Scotland,Georgia,Scotland,Scott McTominay,47,FALSE,FALSE
24-06-2023,United States,Jamaica,Jamaica,Damion Lowe,13,FALSE,FALSE
24-06-2023,United States,Jamaica,United States,Brandon Vázquez,88,FALSE,FALSE
25-06-2023,Haiti,Qatar,Qatar,Yusuf Abdurisag,20,FALSE,FALSE
25-06-2023,Haiti,Qatar,Haiti,Duckens Nazon,45,FALSE,TRUE
25-06-2023,Haiti,Qatar,Haiti,Frantzdy Pierrot,90,FALSE,FALSE
25-06-2023,Mexico,Honduras,Mexico,Luis Romo,1,FALSE,FALSE
25-06-2023,Mexico,Honduras,Mexico,Luis Romo,23,FALSE,FALSE
25-06-2023,Mexico,Honduras,Mexico,Orbelín Pineda,52,FALSE,FALSE
25-06-2023,Mexico,Honduras,Mexico,Luis Chávez,64,FALSE,FALSE
25-06-2023,Trinidad and Tobago,Saint Kitts and Nevis,Trinidad and Tobago,Alvin Jones,43,FALSE,FALSE
25-06-2023,Trinidad and Tobago,Saint Kitts and Nevis,Trinidad and Tobago,Ajani Fortune,65,FALSE,FALSE
25-06-2023,Trinidad and Tobago,Saint Kitts and Nevis,Trinidad and Tobago,Jameel Ible,73,TRUE,FALSE
26-06-2023,Costa Rica,Panama,Panama,José Fajardo,23,FALSE,FALSE
26-06-2023,Costa Rica,Panama,Panama,Yoel Bárcenas,68,FALSE,FALSE
26-06-2023,Costa Rica,Panama,Costa Rica,Aarón Suárez,90,FALSE,FALSE
26-06-2023,El Salvador,Martinique,Martinique,Patrick Burner,11,FALSE,FALSE
26-06-2023,El Salvador,Martinique,Martinique,Kévin Fortuné,16,FALSE,FALSE
26-06-2023,El Salvador,Martinique,El Salvador,Bryan Tamacas,90,FALSE,TRUE
27-06-2023,Canada,Guadeloupe,Guadeloupe,Thierry Ambrose,23,FALSE,FALSE
27-06-2023,Canada,Guadeloupe,Canada,Lucas Cavallini,49,FALSE,FALSE
27-06-2023,Canada,Guadeloupe,Canada,Méddy Lina,70,TRUE,FALSE
27-06-2023,Canada,Guadeloupe,Guadeloupe,Jacen Russell-Rowe,90,TRUE,FALSE
27-06-2023,Guatemala,Cuba,Guatemala,Darwin Lom,48,FALSE,FALSE
28-06-2023,Jamaica,Trinidad and Tobago,Jamaica,Demarai Gray,14,FALSE,FALSE
28-06-2023,Jamaica,Trinidad and Tobago,Jamaica,Leon Bailey,18,FALSE,FALSE
28-06-2023,Jamaica,Trinidad and Tobago,Jamaica,Demarai Gray,30,FALSE,FALSE
28-06-2023,Jamaica,Trinidad and Tobago,Trinidad and Tobago,Andre Rampersad,49,FALSE,FALSE
28-06-2023,Jamaica,Trinidad and Tobago,Jamaica,Dujuan Richards,90,FALSE,FALSE
28-06-2023,United States,Saint Kitts and Nevis,United States,Djordje Mihailovic,12,FALSE,FALSE
